budget,genres,original_language,original_title,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title
878000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,Casablanca,43.729123,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1942-11-26,10462500,102.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Casablanca
1000000,"[{""id"": 18, ""name"": ""Drama""}]",en,Rocky,72.19808,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1976-11-21,117235147,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rocky
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",en,Tom Jones,2.833166,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1963-10-06,37600000,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Tom Jones
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,Unfriended,41.972329,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-17,62882090,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Unfriended
1300000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,Taxi Driver,58.845025,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1976-02-07,28262574,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Taxi Driver
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",en,The Howling,6.532855,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981-04-03,17985893,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Howling
950000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,Dr. No,48.901542,"[{""iso_3166_1"": ""JM"", ""name"": ""Jamaica""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1962-10-04,59600000,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Dr. No
1000000,"[{""id"": 27, ""name"": ""Horror""}]",en,Hellraiser,22.583834,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1987-09-11,14564027,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hellraiser
5000000,"[{""id"": 18, ""name"": ""Drama""}]",en,God's Not Dead 2,6.96858,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-01,23507567,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,God's Not Dead 2
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,Cry_Wolf,6.926926,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-16,10047674,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,Cry_Wolf
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",ja,Gojira ni-sen mireniamu,3.322721,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1999-12-11,10037390,107.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Godzilla 2000
3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,Blue Valentine,26.881611,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-27,16566240,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Blue Valentine
1000000,"[{""id"": 18, ""name"": ""Drama""}]",en,Transamerica,9.773398,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-23,13350369,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Transamerica
1000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",en,The Devil Inside,13.152822,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-01-06,101758490,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Devil Inside
2090000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,Beyond the Valley of the Dolls,4.289003,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1970-07-17,40000000,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Beyond the Valley of the Dolls
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",en,Love Me Tender,1.444258,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1956-11-15,9000000,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love Me Tender
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",en,An Inconvenient Truth,14.139004,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-24,46243000,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An Inconvenient Truth
1000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",en,Sands of Iwo Jima,3.851,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1949-12-14,7800000,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sands of Iwo Jima
5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,The Green Inferno,17.845161,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CL"", ""name"": ""Chile""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-04,6833445,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Green Inferno
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",en,The Sessions,9.115486,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-05-02,9138338,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Sessions
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,Two Girls and a Guy,4.86805,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-09-07,2057193,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Two Girls and a Guy
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",en,Who Killed the Electric Car?,5.323184,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-04,1678874,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,Who Killed the Electric Car?
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,The Broken Hearts Club: A Romantic Comedy,3.424158,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-02-01,1744858,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,The Broken Hearts Club: A Romantic Comedy
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,Brigham City,0.280083,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-03-30,852206,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Brigham City
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",hi,Fiza,0.043023,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2000-09-08,623791,170.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Released,Fiza
1000000,"[{""id"": 18, ""name"": ""Drama""}]",en,Blue Car,0.672695,[],2002-01-11,464000,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Blue Car
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",id,Jagal,8.887411,"[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012-08-31,444575,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""id"", ""name"": ""Bahasa indonesia""}]",Released,The Act of Killing
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",en,Taxi to the Dark Side,0.748565,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2007-04-30,274661,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Taxi to the Dark Side
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",en,Alone With Her,2.175696,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-04-28,10018,78.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Alone With Her
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,Special,1.260314,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-30,7202,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Special
950000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,Charly,0.178689,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1968-09-23,814666,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Charly
910000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,On the Waterfront,16.015599,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1954-06-22,9600000,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,On the Waterfront
930000,"[{""id"": 35, ""name"": ""Comedy""}]",en,L!fe Happens,5.974156,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-06-18,30905,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,L!fe Happens
852510,"[{""id"": 18, ""name"": ""Drama""}]",ro,"4 luni, 3 săptămîni și 2 zile",9.270133,"[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}]",2007-08-24,1185783,113.0,"[{""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}]",Released,"4 Months, 3 Weeks and 2 Days"
950000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,Hard Candy,25.918007,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-01-14,7022209,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hard Candy
900000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,The Quiet,4.0971,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-12,381420,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Quiet
858000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",en,Bambi,47.651878,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1942-08-14,267447150,70.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Bambi
850000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,Latter Days,5.424916,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-07-10,819939,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Latter Days
850000,"[{""id"": 35, ""name"": ""Comedy""}]",en,"For a Good Time, Call...",14.238376,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-31,1243961,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"For a Good Time, Call..."
800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,Ruby in Paradise,0.59424,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-10-08,1001437,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Ruby in Paradise
800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,Raising Victor Vargas,3.643662,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-05-16,2816116,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Raising Victor Vargas
800000,"[{""id"": 18, ""name"": ""Drama""}]",en,The Mudge Boy,5.292536,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-01-17,62852,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Mudge Boy
800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",no,Død snø,11.205726,"[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}]",2009-01-09,1984662,91.0,"[{""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Released,Dead Snow
777000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,American Graffiti,19.326115,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1973-08-01,140000000,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,American Graffiti
750000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",en,Safety Not Guaranteed,25.186002,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-06-08,4007792,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Safety Not Guaranteed
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,Kill List,12.203041,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-09-02,171760,95.0,"[{""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Kill List
750000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,The Innkeepers,14.386807,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-12-01,78396,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Innkeepers
730000,"[{""id"": 37, ""name"": ""Western""}]",en,High Noon,18.644023,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1952-03-27,8000000,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,High Noon
700000,"[{""id"": 99, ""name"": ""Documentary""}]",en,Hoop Dreams,9.188431,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-09-12,7830611,171.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hoop Dreams
700000,"[{""id"": 18, ""name"": ""Drama""}]",en,L.I.E. Long Island Expressway,7.731064,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-01-20,1667192,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,L.I.E.
700000,"[{""id"": 18, ""name"": ""Drama""}]",en,Half Nelson,12.378031,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-11,4911725,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Half Nelson
700000,"[{""id"": 18, ""name"": ""Drama""}]",en,Naturally Native,0.578798,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-08,10508,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Naturally Native
609000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",en,Top Hat,3.898498,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1935-09-06,3202000,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Top Hat
60000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",en,The Blair Witch Project,41.690578,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-07-14,248000000,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Blair Witch Project
600000,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",en,Woodstock,3.409764,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1970-03-26,34505110,225.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Woodstock
560000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",en,A Hard Day's Night,10.730056,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1964-07-06,12299668,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Hard Day's Night
500000,"[{""id"": 18, ""name"": ""Drama""}]",en,Fireproof,6.093989,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-09-26,33456317,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fireproof
130000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,Open Water,15.611857,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-08-06,54667954,79.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Open Water
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,Kingdom of the Spiders,2.537032,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-08-24,17000000,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Kingdom of the Spiders
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",en,The Station Agent,11.578545,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-01-26,8679814,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Station Agent
2053648,"[{""id"": 99, ""name"": ""Documentary""}]",en,Beyond the Mat,2.778633,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-22,500000,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Beyond the Mat
500000,"[{""id"": 99, ""name"": ""Documentary""}]",en,Sholem Aleichem: Laughing In The Darkness,0.109579,[],2012-02-24,845188,93.0,[],Released,Sholem Aleichem: Laughing In The Darkness
500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,Mean Creek,8.519202,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-01-15,603943,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mean Creek
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",ja,七人の侍,39.756748,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1954-04-26,271841,207.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Seven Samurai
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",en,Rubber,9.108949,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""AO"", ""name"": ""Angola""}]",2010-07-09,98017,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rubber
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,Monsters,26.406001,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2010-06-18,4242978,94.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Monsters
450000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,Conversations with Other Women,4.442355,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-07,973525,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Conversations with Other Women
